,index,Lat,Lon,Temp
5146,32,-2.9,-60.56,299.423
5147,33,-2.5,-55.0,300.585
5148,34,-2.9,-60.56,299.275
5149,35,-2.5,-55.0,300.415
5150,36,-2.9,-60.56,299.36798
5151,37,-2.5,-55.0,300.798
5152,38,-2.9,-60.56,299.76898
5153,39,-2.5,-55.0,301.616
5154,40,-2.9,-60.56,300.51898
5155,41,-2.5,-55.0,302.073
5156,42,-2.9,-60.56,300.527
5157,43,-2.5,-55.0,301.962
5158,44,-2.9,-60.56,300.06
5159,45,-2.5,-55.0,301.82098
5160,46,-2.9,-60.56,299.453
5161,47,-2.5,-55.0,301.514
5162,48,-2.9,-60.56,299.094
5163,49,-2.5,-55.0,301.258
5164,50,-2.9,-60.56,298.82498
5165,51,-2.5,-55.0,301.182
5166,52,-2.9,-60.56,298.925
5167,53,-2.5,-55.0,301.268
5168,54,-2.9,-60.56,299.08798
5169,55,-2.5,-55.0,301.488
5170,56,-2.9,-60.56,299.205
5171,57,-2.5,-55.0,301.5
5172,58,-2.9,-60.56,299.596
5173,59,-2.5,-55.0,301.633
5174,60,-2.9,-60.56,299.41098
5175,61,-2.5,-55.0,301.287
5176,0,-2.9,-60.56,299.234
5177,1,-2.5,-55.0,301.198
5178,2,-2.9,-60.56,297.78198
5179,3,-2.5,-55.0,299.569
5180,4,-2.9,-60.56,297.464
5181,5,-2.5,-55.0,299.43298
5182,6,-2.9,-60.56,297.224
5183,7,-2.5,-55.0,299.31198
5184,8,-2.9,-60.56,297.698
5185,9,-2.5,-55.0,299.58398
5186,10,-2.9,-60.56,298.692
5187,11,-2.5,-55.0,301.469
5188,12,-2.9,-60.56,299.69
5189,13,-2.5,-55.0,301.803
5190,14,-2.9,-60.56,299.54898
5191,15,-2.5,-55.0,301.741
5192,16,-2.9,-60.56,299.529
5193,17,-2.5,-55.0,301.75598
5194,18,-2.9,-60.56,299.582
5195,19,-2.5,-55.0,301.849
5196,20,-2.9,-60.56,299.352
5197,21,-2.5,-55.0,301.38998
5198,22,-2.9,-60.56,299.32898
5199,23,-2.5,-55.0,300.979
5200,24,-2.9,-60.56,298.128
5201,25,-2.5,-55.0,300.37
5202,26,-2.9,-60.56,298.027
5203,27,-2.5,-55.0,300.05
5204,28,-2.9,-60.56,297.10098
5205,29,-2.5,-55.0,299.634
5206,30,-2.9,-60.56,296.293
5207,31,-2.5,-55.0,298.857
5208,32,-2.9,-60.56,296.53598
5209,33,-2.5,-55.0,299.267
5210,34,-2.9,-60.56,299.177
5211,35,-2.5,-55.0,302.068
5212,36,-2.9,-60.56,300.359
5213,37,-2.5,-55.0,302.19
5214,38,-2.9,-60.56,299.221
5215,39,-2.5,-55.0,301.804
5216,40,-2.9,-60.56,299.847
5217,41,-2.5,-55.0,302.047
5218,42,-2.9,-60.56,299.992
5219,43,-2.5,-55.0,301.892
5220,44,-2.9,-60.56,300.418
5221,45,-2.5,-55.0,302.55798
5222,46,-2.9,-60.56,300.395
5223,47,-2.5,-55.0,302.518
5224,48,-2.9,-60.56,300.633
5225,49,-2.5,-55.0,302.639
5226,50,-2.9,-60.56,300.832
5227,51,-2.5,-55.0,302.736
5228,52,-2.9,-60.56,300.802
5229,53,-2.5,-55.0,302.54498
5230,54,-2.9,-60.56,299.647
5231,55,-2.5,-55.0,301.697
5232,0,-2.9,-60.56,299.513
5233,1,-2.5,-55.0,301.597
5234,2,-2.9,-60.56,299.341
5235,3,-2.5,-55.0,301.53598
5236,4,-2.9,-60.56,299.02798
5237,5,-2.5,-55.0,301.168
5238,6,-2.9,-60.56,298.328
5239,7,-2.5,-55.0,300.51498
5240,8,-2.9,-60.56,297.659
5241,9,-2.5,-55.0,299.897
5242,10,-2.9,-60.56,296.279
5243,11,-2.5,-55.0,299.22
5244,12,-2.9,-60.56,295.94598
5245,13,-2.5,-55.0,299.66
5246,14,-2.9,-60.56,296.203
5247,15,-2.5,-55.0,299.61
5248,16,-2.9,-60.56,296.514
5249,17,-2.5,-55.0,299.509
5250,18,-2.9,-60.56,298.37698
5251,19,-2.5,-55.0,301.311
5252,20,-2.9,-60.56,300.567
5253,21,-2.5,-55.0,302.89398
5254,22,-2.9,-60.56,300.36398
5255,23,-2.5,-55.0,303.013
5256,24,-2.9,-60.56,300.423
5257,25,-2.5,-55.0,302.957
5258,26,-2.9,-60.56,300.19
5259,27,-2.5,-55.0,302.529
5260,28,-2.9,-60.56,299.94598
5261,29,-2.5,-55.0,302.253
5262,30,-2.9,-60.56,299.78598
5263,31,-2.5,-55.0,302.106
5264,32,-2.9,-60.56,300.033
5265,33,-2.5,-55.0,302.277
5266,34,-2.9,-60.56,300.36
5267,35,-2.5,-55.0,302.675
5268,36,-2.9,-60.56,300.801
5269,37,-2.5,-55.0,302.978
5270,38,-2.9,-60.56,300.945
5271,39,-2.5,-55.0,302.884
5272,40,-2.9,-60.56,298.895
5273,41,-2.5,-55.0,301.41
5274,42,-2.9,-60.56,296.88
5275,43,-2.5,-55.0,300.5
5276,44,-2.9,-60.56,295.692
5277,45,-2.5,-55.0,298.979
5278,46,-2.9,-60.56,295.206
5279,47,-2.5,-55.0,298.81198
5280,48,-2.9,-60.56,295.317
5281,49,-2.5,-55.0,298.806
5282,50,-2.9,-60.56,296.103
5283,51,-2.5,-55.0,299.46298
5284,52,-2.9,-60.56,296.318
5285,53,-2.5,-55.0,299.97998
5286,54,-2.9,-60.56,298.13998
5287,55,-2.5,-55.0,301.072
5288,56,-2.9,-60.56,300.59
5289,57,-2.5,-55.0,302.203
5290,58,-2.9,-60.56,300.078
5291,59,-2.5,-55.0,301.875
5292,60,-2.9,-60.56,296.202
5293,61,-2.5,-55.0,299.81598
5294,0,-2.9,-60.56,294.721
5295,1,-2.5,-55.0,298.814
5296,2,-2.9,-60.56,294.65298
5297,3,-2.5,-55.0,298.741
5298,4,-2.9,-60.56,294.809
5299,5,-2.5,-55.0,299.298
5300,6,-2.9,-60.56,294.77798
5301,7,-2.5,-55.0,299.474
5302,8,-2.9,-60.56,294.73898
5303,9,-2.5,-55.0,299.527
5304,10,-2.9,-60.56,294.93
5305,11,-2.5,-55.0,299.281
5306,12,-2.9,-60.56,299.593
5307,13,-2.5,-55.0,301.43298
5308,14,-2.9,-60.56,299.843
5309,15,-2.5,-55.0,301.869
5310,16,-2.9,-60.56,296.978
5311,17,-2.5,-55.0,300.169
5312,18,-2.9,-60.56,296.168
5313,19,-2.5,-55.0,299.57898
5314,20,-2.9,-60.56,295.581
5315,21,-2.5,-55.0,299.215
5316,22,-2.9,-60.56,294.971
5317,23,-2.5,-55.0,299.07
5318,24,-2.9,-60.56,294.702
5319,25,-2.5,-55.0,299.077
5320,26,-2.9,-60.56,294.192
5321,27,-2.5,-55.0,298.655
5322,28,-2.9,-60.56,294.944
5323,29,-2.5,-55.0,299.177
5324,30,-2.9,-60.56,299.748
5325,31,-2.5,-55.0,302.199
5326,32,-2.9,-60.56,299.951
5327,33,-2.5,-55.0,302.292
5328,34,-2.9,-60.56,300.478
5329,35,-2.5,-55.0,302.719
5330,36,-2.9,-60.56,298.255
5331,37,-2.5,-55.0,301.402
5332,38,-2.9,-60.56,298.162
5333,39,-2.5,-55.0,301.45898
5334,40,-2.9,-60.56,298.016
5335,41,-2.5,-55.0,301.533
5336,42,-2.9,-60.56,296.824
5337,43,-2.5,-55.0,301.281
5338,44,-2.9,-60.56,297.16098
5339,45,-2.5,-55.0,301.306
5340,46,-2.9,-60.56,298.073
5341,47,-2.5,-55.0,301.492
5342,48,-2.9,-60.56,297.794
5343,49,-2.5,-55.0,301.616
5344,50,-2.9,-60.56,298.901
5345,51,-2.5,-55.0,302.074
5346,52,-2.9,-60.56,297.03198
5347,53,-2.5,-55.0,299.70398
5348,54,-2.9,-60.56,296.514
5349,55,-2.5,-55.0,299.235
5350,56,-2.9,-60.56,295.625
5351,57,-2.5,-55.0,298.50998
5352,58,-2.9,-60.56,297.074
5353,59,-2.5,-55.0,300.06
5354,0,-2.9,-60.56,296.268
5355,1,-2.5,-55.0,299.637
5356,2,-2.9,-60.56,295.083
5357,3,-2.5,-55.0,299.44098
5358,4,-2.9,-60.56,294.787
5359,5,-2.5,-55.0,298.945
5360,6,-2.9,-60.56,295.44598
5361,7,-2.5,-55.0,299.022
5362,8,-2.9,-60.56,296.314
5363,9,-2.5,-55.0,298.961
5364,10,-2.9,-60.56,297.319
5365,11,-2.5,-55.0,299.837
5366,12,-2.9,-60.56,296.852
5367,13,-2.5,-55.0,300.1
5368,14,-2.9,-60.56,295.981
5369,15,-2.5,-55.0,299.554
5370,16,-2.9,-60.56,295.46698
5371,17,-2.5,-55.0,299.194
5372,18,-2.9,-60.56,294.83
5373,19,-2.5,-55.0,299.162
5374,20,-2.9,-60.56,295.185
5375,21,-2.5,-55.0,300.104
5376,22,-2.9,-60.56,295.586
5377,23,-2.5,-55.0,300.32898
5378,24,-2.9,-60.56,295.77
5379,25,-2.5,-55.0,300.276
5380,26,-2.9,-60.56,296.31198
5381,27,-2.5,-55.0,300.119
5382,28,-2.9,-60.56,296.507
5383,29,-2.5,-55.0,299.803
5384,30,-2.9,-60.56,296.369
5385,31,-2.5,-55.0,299.602
5386,32,-2.9,-60.56,295.35098
5387,33,-2.5,-55.0,299.758
5388,34,-2.9,-60.56,295.787
5389,35,-2.5,-55.0,299.733
5390,36,-2.9,-60.56,295.19
5391,37,-2.5,-55.0,298.981
5392,38,-2.9,-60.56,295.87698
5393,39,-2.5,-55.0,298.966
5394,40,-2.9,-60.56,296.042
5395,41,-2.5,-55.0,299.0
5396,42,-2.9,-60.56,296.055
5397,43,-2.5,-55.0,299.249
5398,44,-2.9,-60.56,296.40698
5399,45,-2.5,-55.0,299.35498
5400,46,-2.9,-60.56,297.14398
5401,47,-2.5,-55.0,299.547
5402,48,-2.9,-60.56,298.50598
5403,49,-2.5,-55.0,300.83798
5404,50,-2.9,-60.56,298.597
5405,51,-2.5,-55.0,300.724
5406,52,-2.9,-60.56,297.472
5407,53,-2.5,-55.0,300.20398
5408,54,-2.9,-60.56,297.344
5409,55,-2.5,-55.0,300.081
5410,56,-2.9,-60.56,296.176
5411,57,-2.5,-55.0,299.983
5412,58,-2.9,-60.56,294.715
5413,59,-2.5,-55.0,298.71698
5414,60,-2.9,-60.56,295.439
5415,61,-2.5,-55.0,299.544
5416,0,-2.9,-60.56,296.224
5417,1,-2.5,-55.0,300.297
5418,2,-2.9,-60.56,297.237
5419,3,-2.5,-55.0,300.423
5420,4,-2.9,-60.56,297.48898
5421,5,-2.5,-55.0,300.887
5422,6,-2.9,-60.56,297.552
5423,7,-2.5,-55.0,300.858
5424,8,-2.9,-60.56,297.13498
5425,9,-2.5,-55.0,300.775
5426,10,-2.9,-60.56,296.72998
5427,11,-2.5,-55.0,300.132
5428,12,-2.9,-60.56,296.59198
5429,13,-2.5,-55.0,299.87698
5430,14,-2.9,-60.56,296.583
5431,15,-2.5,-55.0,299.938
5432,16,-2.9,-60.56,295.475
5433,17,-2.5,-55.0,299.677
5434,18,-2.9,-60.56,298.665
5435,19,-2.5,-55.0,303.25
5436,20,-2.9,-60.56,298.09198
5437,21,-2.5,-55.0,303.302
5438,22,-2.9,-60.56,297.974
5439,23,-2.5,-55.0,303.297
5440,24,-2.9,-60.56,298.04898
5441,25,-2.5,-55.0,303.324
5442,26,-2.9,-60.56,298.378
5443,27,-2.5,-55.0,303.154
5444,28,-2.9,-60.56,296.43
5445,29,-2.5,-55.0,299.88998
5446,30,-2.9,-60.56,296.477
5447,31,-2.5,-55.0,299.972
5448,32,-2.9,-60.56,295.634
5449,33,-2.5,-55.0,299.317
5450,34,-2.9,-60.56,295.58798
5451,35,-2.5,-55.0,299.248
5452,36,-2.9,-60.56,296.393
5453,37,-2.5,-55.0,299.51498
5454,38,-2.9,-60.56,296.292
5455,39,-2.5,-55.0,299.495
5456,40,-2.9,-60.56,296.9
5457,41,-2.5,-55.0,300.457
5458,42,-2.9,-60.56,297.856
5459,43,-2.5,-55.0,300.313
5460,44,-2.9,-60.56,297.565
5461,45,-2.5,-55.0,300.387
5462,46,-2.9,-60.56,297.336
5463,47,-2.5,-55.0,300.405
5464,48,-2.9,-60.56,297.19098
5465,49,-2.5,-55.0,300.353
5466,50,-2.9,-60.56,297.32
5467,51,-2.5,-55.0,300.461
5468,52,-2.9,-60.56,297.25598
5469,53,-2.5,-55.0,300.22998
5470,54,-2.9,-60.56,297.181
5471,55,-2.5,-55.0,300.337
5472,56,-2.9,-60.56,297.207
5473,57,-2.5,-55.0,300.237
5474,58,-2.9,-60.56,297.02298
5475,59,-2.5,-55.0,299.699
5476,0,-2.9,-60.56,297.642
5477,1,-2.5,-55.0,300.367
5478,2,-2.9,-60.56,297.328
5479,3,-2.5,-55.0,299.90698
5480,4,-2.9,-60.56,297.375
5481,5,-2.5,-55.0,300.01898
5482,6,-2.9,-60.56,297.275
5483,7,-2.5,-55.0,300.01898
5484,8,-2.9,-60.56,297.399
5485,9,-2.5,-55.0,300.44098
5486,10,-2.9,-60.56,297.448
5487,11,-2.5,-55.0,300.85498
5488,12,-2.9,-60.56,297.639
5489,13,-2.5,-55.0,300.858
5490,14,-2.9,-60.56,297.063
5491,15,-2.5,-55.0,300.729
5492,16,-2.9,-60.56,298.206
5493,17,-2.5,-55.0,300.748
5494,18,-2.9,-60.56,297.44998
5495,19,-2.5,-55.0,299.072
5496,20,-2.9,-60.56,297.695
5497,21,-2.5,-55.0,298.862
5498,22,-2.9,-60.56,297.538
5499,23,-2.5,-55.0,298.744
5500,24,-2.9,-60.56,297.548
5501,25,-2.5,-55.0,298.849
5502,26,-2.9,-60.56,296.491
5503,27,-2.5,-55.0,299.178
5504,28,-2.9,-60.56,295.612
5505,29,-2.5,-55.0,298.154
5506,30,-2.9,-60.56,295.272
5507,31,-2.5,-55.0,298.249
5508,32,-2.9,-60.56,294.823
5509,33,-2.5,-55.0,298.216
5510,34,-2.9,-60.56,294.658
5511,35,-2.5,-55.0,298.155
5512,36,-2.9,-60.56,295.456
5513,37,-2.5,-55.0,298.57
5514,38,-2.9,-60.56,297.682
5515,39,-2.5,-55.0,300.431
5516,40,-2.9,-60.56,297.861
5517,41,-2.5,-55.0,300.468
5518,42,-2.9,-60.56,298.31598
5519,43,-2.5,-55.0,300.60498
5520,44,-2.9,-60.56,297.164
5521,45,-2.5,-55.0,298.883
5522,46,-2.9,-60.56,295.793
5523,47,-2.5,-55.0,298.52298
5524,48,-2.9,-60.56,295.761
5525,49,-2.5,-55.0,298.57
5526,50,-2.9,-60.56,295.88498
5527,51,-2.5,-55.0,298.613
5528,52,-2.9,-60.56,295.88098
5529,53,-2.5,-55.0,297.781
5530,54,-2.9,-60.56,297.287
5531,55,-2.5,-55.0,299.375
5532,56,-2.9,-60.56,298.79498
5533,57,-2.5,-55.0,299.606
5534,58,-2.9,-60.56,299.168
5535,59,-2.5,-55.0,300.975
5536,60,-2.9,-60.56,299.349
5537,61,-2.5,-55.0,301.525
5538,0,-2.9,-60.56,299.0
5539,1,-2.5,-55.0,301.225
5540,2,-2.9,-60.56,298.45898
5541,3,-2.5,-55.0,299.10098
5542,4,-2.9,-60.56,298.179
5543,5,-2.5,-55.0,299.154
5544,6,-2.9,-60.56,298.551
5545,7,-2.5,-55.0,300.82098
5546,8,-2.9,-60.56,298.375
5547,9,-2.5,-55.0,301.724
5548,10,-2.9,-60.56,297.667
5549,11,-2.5,-55.0,301.401
5550,12,-2.9,-60.56,297.501
5551,13,-2.5,-55.0,300.169
5552,14,-2.9,-60.56,297.352
5553,15,-2.5,-55.0,300.099
5554,16,-2.9,-60.56,297.216
5555,17,-2.5,-55.0,299.763
5556,18,-2.9,-60.56,296.607
5557,19,-2.5,-55.0,299.016
5558,20,-2.9,-60.56,295.54
5559,21,-2.5,-55.0,298.642
5560,22,-2.9,-60.56,293.93
5561,23,-2.5,-55.0,297.336
5562,24,-2.9,-60.56,294.62698
5563,25,-2.5,-55.0,297.22
5564,26,-2.9,-60.56,294.857
5565,27,-2.5,-55.0,297.268
5566,28,-2.9,-60.56,295.029
5567,29,-2.5,-55.0,297.482
5568,30,-2.9,-60.56,295.297
5569,31,-2.5,-55.0,297.501
5570,32,-2.9,-60.56,296.077
5571,33,-2.5,-55.0,297.725
5572,34,-2.9,-60.56,298.00198
5573,35,-2.5,-55.0,300.223
5574,36,-2.9,-60.56,297.968
5575,37,-2.5,-55.0,300.46
5576,38,-2.9,-60.56,297.54498
5577,39,-2.5,-55.0,300.50198
5578,40,-2.9,-60.56,295.13098
5579,41,-2.5,-55.0,298.826
5580,42,-2.9,-60.56,294.79498
5581,43,-2.5,-55.0,298.19098
5582,44,-2.9,-60.56,294.87698
5583,45,-2.5,-55.0,298.052
5584,46,-2.9,-60.56,295.44998
5585,47,-2.5,-55.0,297.919
5586,48,-2.9,-60.56,296.156
5587,49,-2.5,-55.0,298.102
5588,50,-2.9,-60.56,296.77798
5589,51,-2.5,-55.0,298.60098
5590,52,-2.9,-60.56,298.526
5591,53,-2.5,-55.0,301.176
5592,54,-2.9,-60.56,297.76498
5593,55,-2.5,-55.0,299.679
5594,56,-2.9,-60.56,297.62198
5595,57,-2.5,-55.0,299.23898
5596,58,-2.9,-60.56,297.259
5597,59,-2.5,-55.0,299.166
5598,60,-2.9,-60.56,296.36398
5599,61,-2.5,-55.0,299.236
5600,0,-2.9,-60.56,295.737
5601,1,-2.5,-55.0,298.553
5602,2,-2.9,-60.56,295.71
5603,3,-2.5,-55.0,298.583
5604,4,-2.9,-60.56,295.32
5605,5,-2.5,-55.0,298.44598
5606,6,-2.9,-60.56,294.929
5607,7,-2.5,-55.0,298.646
5608,8,-2.9,-60.56,294.844
5609,9,-2.5,-55.0,299.074
5610,10,-2.9,-60.56,294.951
5611,11,-2.5,-55.0,298.905
5612,12,-2.9,-60.56,295.733
5613,13,-2.5,-55.0,298.931
5614,14,-2.9,-60.56,295.205
5615,15,-2.5,-55.0,298.534
5616,16,-2.9,-60.56,295.291
5617,17,-2.5,-55.0,299.261
5618,18,-2.9,-60.56,294.212
5619,19,-2.5,-55.0,298.111
5620,20,-2.9,-60.56,294.418
5621,21,-2.5,-55.0,298.29
5622,22,-2.9,-60.56,294.603
5623,23,-2.5,-55.0,299.354
5624,24,-2.9,-60.56,295.371
5625,25,-2.5,-55.0,299.46
5626,26,-2.9,-60.56,295.501
5627,27,-2.5,-55.0,299.072
5628,28,-2.9,-60.56,295.19598
5629,29,-2.5,-55.0,299.172
5630,30,-2.9,-60.56,295.016
5631,31,-2.5,-55.0,298.923
5632,32,-2.9,-60.56,294.663
5633,33,-2.5,-55.0,298.77
5634,34,-2.9,-60.56,294.66098
5635,35,-2.5,-55.0,298.712
5636,36,-2.9,-60.56,294.902
5637,37,-2.5,-55.0,298.673
5638,38,-2.9,-60.56,295.347
5639,39,-2.5,-55.0,298.785
5640,40,-2.9,-60.56,295.81198
5641,41,-2.5,-55.0,298.641
5642,42,-2.9,-60.56,296.44598
5643,43,-2.5,-55.0,297.79498
5644,44,-2.9,-60.56,296.511
5645,45,-2.5,-55.0,297.803
5646,46,-2.9,-60.56,296.962
5647,47,-2.5,-55.0,299.133
5648,48,-2.9,-60.56,296.998
5649,49,-2.5,-55.0,299.208
5650,50,-2.9,-60.56,297.155
5651,51,-2.5,-55.0,299.214
5652,52,-2.9,-60.56,297.233
5653,53,-2.5,-55.0,299.28598
5654,54,-2.9,-60.56,297.596
5655,55,-2.5,-55.0,299.451
5656,56,-2.9,-60.56,297.616
5657,57,-2.5,-55.0,299.715
5658,58,-2.9,-60.56,297.21698
5659,59,-2.5,-55.0,299.106
5660,0,-2.9,-60.56,297.494
5661,1,-2.5,-55.0,299.27798
5662,2,-2.9,-60.56,298.551
5663,3,-2.5,-55.0,300.186
5664,4,-2.9,-60.56,297.81198
5665,5,-2.5,-55.0,299.883
5666,6,-2.9,-60.56,297.884
5667,7,-2.5,-55.0,300.009
5668,8,-2.9,-60.56,298.00598
5669,9,-2.5,-55.0,300.164
5670,10,-2.9,-60.56,296.685
5671,11,-2.5,-55.0,299.619
5672,12,-2.9,-60.56,296.412
5673,13,-2.5,-55.0,299.103
5674,14,-2.9,-60.56,296.24698
5675,15,-2.5,-55.0,299.14398
5676,16,-2.9,-60.56,296.27298
5677,17,-2.5,-55.0,299.08
5678,18,-2.9,-60.56,296.862
5679,19,-2.5,-55.0,299.304
5680,20,-2.9,-60.56,299.124
5681,21,-2.5,-55.0,299.89398
5682,22,-2.9,-60.56,299.216
5683,23,-2.5,-55.0,300.53198
5684,24,-2.9,-60.56,297.301
5685,25,-2.5,-55.0,300.297
5686,26,-2.9,-60.56,296.824
5687,27,-2.5,-55.0,300.122
5688,28,-2.9,-60.56,296.943
5689,29,-2.5,-55.0,299.57098
5690,30,-2.9,-60.56,297.287
5691,31,-2.5,-55.0,299.758
5692,32,-2.9,-60.56,297.396
5693,33,-2.5,-55.0,299.647
5694,34,-2.9,-60.56,297.354
5695,35,-2.5,-55.0,299.925
5696,36,-2.9,-60.56,297.266
5697,37,-2.5,-55.0,299.788
5698,38,-2.9,-60.56,296.80798
5699,39,-2.5,-55.0,299.53
5700,40,-2.9,-60.56,297.5
5701,41,-2.5,-55.0,299.248
5702,42,-2.9,-60.56,300.277
5703,43,-2.5,-55.0,301.81598
5704,44,-2.9,-60.56,298.281
5705,45,-2.5,-55.0,299.793
5706,46,-2.9,-60.56,298.332
5707,47,-2.5,-55.0,301.421
5708,48,-2.9,-60.56,297.992
5709,49,-2.5,-55.0,301.263
5710,50,-2.9,-60.56,297.576
5711,51,-2.5,-55.0,301.069
5712,52,-2.9,-60.56,297.503
5713,53,-2.5,-55.0,301.124
5714,54,-2.9,-60.56,297.682
5715,55,-2.5,-55.0,301.349
5716,56,-2.9,-60.56,298.00198
5717,57,-2.5,-55.0,301.034
5718,58,-2.9,-60.56,298.026
5719,59,-2.5,-55.0,300.349
5720,60,-2.9,-60.56,298.014
5721,61,-2.5,-55.0,300.341
5722,0,-2.9,-60.56,298.347
5723,1,-2.5,-55.0,300.495
5724,2,-2.9,-60.56,298.333
5725,3,-2.5,-55.0,300.64398
5726,4,-2.9,-60.56,297.294
5727,5,-2.5,-55.0,300.453
5728,6,-2.9,-60.56,295.702
5729,7,-2.5,-55.0,298.917
5730,8,-2.9,-60.56,295.408
5731,9,-2.5,-55.0,298.869
5732,10,-2.9,-60.56,295.706
5733,11,-2.5,-55.0,299.172
5734,12,-2.9,-60.56,295.731
5735,13,-2.5,-55.0,299.24298
5736,14,-2.9,-60.56,295.72598
5737,15,-2.5,-55.0,299.156
5738,16,-2.9,-60.56,296.422
5739,17,-2.5,-55.0,299.241
5740,18,-2.9,-60.56,298.22
5741,19,-2.5,-55.0,300.526
5742,20,-2.9,-60.56,298.82098
5743,21,-2.5,-55.0,301.32498
5744,22,-2.9,-60.56,297.292
5745,23,-2.5,-55.0,300.576
5746,24,-2.9,-60.56,295.721
5747,25,-2.5,-55.0,299.514
5748,26,-2.9,-60.56,295.07
5749,27,-2.5,-55.0,299.49298
5750,28,-2.9,-60.56,294.658
5751,29,-2.5,-55.0,299.053
5752,30,-2.9,-60.56,294.72598
5753,31,-2.5,-55.0,298.758
5754,32,-2.9,-60.56,295.494
5755,33,-2.5,-55.0,299.123
5756,34,-2.9,-60.56,296.16098
5757,35,-2.5,-55.0,299.319
5758,36,-2.9,-60.56,297.58798
5759,37,-2.5,-55.0,299.884
5760,38,-2.9,-60.56,297.302
5761,39,-2.5,-55.0,300.8
5762,40,-2.9,-60.56,296.136
5763,41,-2.5,-55.0,300.222
5764,42,-2.9,-60.56,295.072
5765,43,-2.5,-55.0,299.432
5766,44,-2.9,-60.56,295.11798
5767,45,-2.5,-55.0,299.47998
5768,46,-2.9,-60.56,294.886
5769,47,-2.5,-55.0,298.811
5770,48,-2.9,-60.56,295.276
5771,49,-2.5,-55.0,299.275
5772,50,-2.9,-60.56,294.90298
5773,51,-2.5,-55.0,299.129
5774,52,-2.9,-60.56,295.001
5775,53,-2.5,-55.0,299.413
5776,54,-2.9,-60.56,296.126
5777,55,-2.5,-55.0,299.431
5778,56,-2.9,-60.56,298.51498
5779,57,-2.5,-55.0,300.31598
5780,58,-2.9,-60.56,299.22998
5781,59,-2.5,-55.0,301.44598
5782,0,-2.9,-60.56,299.994
5783,1,-2.5,-55.0,301.749
5784,2,-2.9,-60.56,299.396
5785,3,-2.5,-55.0,301.761
5786,4,-2.9,-60.56,299.672
5787,5,-2.5,-55.0,301.577
5788,6,-2.9,-60.56,299.40698
5789,7,-2.5,-55.0,301.68698
5790,8,-2.9,-60.56,299.099
5791,9,-2.5,-55.0,301.50598
5792,10,-2.9,-60.56,298.091
5793,11,-2.5,-55.0,300.37698
5794,12,-2.9,-60.56,299.609
5795,13,-2.5,-55.0,300.779
5796,14,-2.9,-60.56,299.74
5797,15,-2.5,-55.0,301.827
5798,16,-2.9,-60.56,299.328
5799,17,-2.5,-55.0,301.875
5800,18,-2.9,-60.56,299.591
5801,19,-2.5,-55.0,301.866
5802,20,-2.9,-60.56,299.07
5803,21,-2.5,-55.0,301.44
5804,22,-2.9,-60.56,297.357
5805,23,-2.5,-55.0,299.47598
5806,24,-2.9,-60.56,296.82
5807,25,-2.5,-55.0,299.474
5808,26,-2.9,-60.56,295.335
5809,27,-2.5,-55.0,299.038
5810,28,-2.9,-60.56,295.06598
5811,29,-2.5,-55.0,299.06
5812,30,-2.9,-60.56,295.892
5813,31,-2.5,-55.0,299.753
5814,32,-2.9,-60.56,299.534
5815,33,-2.5,-55.0,301.343
5816,34,-2.9,-60.56,300.253
5817,35,-2.5,-55.0,301.68298
5818,36,-2.9,-60.56,300.245
5819,37,-2.5,-55.0,302.026
5820,38,-2.9,-60.56,300.06198
5821,39,-2.5,-55.0,302.163
5822,40,-2.9,-60.56,299.263
5823,41,-2.5,-55.0,301.708
5824,42,-2.9,-60.56,299.918
5825,43,-2.5,-55.0,302.03598
5826,44,-2.9,-60.56,299.62
5827,45,-2.5,-55.0,301.365
5828,46,-2.9,-60.56,299.05798
5829,47,-2.5,-55.0,301.181
5830,48,-2.9,-60.56,299.249
5831,49,-2.5,-55.0,301.306
5832,50,-2.9,-60.56,299.323
5833,51,-2.5,-55.0,301.5
5834,52,-2.9,-60.56,299.464
5835,53,-2.5,-55.0,301.296
5836,54,-2.9,-60.56,298.929
5837,55,-2.5,-55.0,300.985
5838,56,-2.9,-60.56,299.096
5839,57,-2.5,-55.0,301.305
5840,58,-2.9,-60.56,297.798
5841,59,-2.5,-55.0,300.603
5842,60,-2.9,-60.56,297.232
5843,61,-2.5,-55.0,300.279
